RNA,Training_1,Training_2,Training_3,Training_4,Training_5,Training_6,Training_7,Training_8,Training_9,Training_10,Training_11,Training_12,Training_13,Training_14,Training_15,Training_16,Training_17,Training_18,Training_19,Training_20,Training_21,Training_22,Training_23,Training_24,Training_25,Training_26,Training_27,Training_28,Training_29,Training_30,Training_31,Training_32,Training_33,Training_34,Training_35,Training_36,Training_37,Training_38,Training_39,Training_40,Training_41,Training_42,Training_43,Training_44,Training_45,Training_46,Training_47,Training_48,Training_49,Training_50,Training_51,Training_52,Training_53,Training_54,Training_55,Training_56,Training_57,Training_58,Training_59,Training_60,Training_61,Training_62,Training_63,Training_64,Training_65,Training_66,Training_67,Training_68,Training_69,Training_70,Training_71,Training_72,Training_73,Training_74,Training_75,Training_76,Training_77,Training_78,Training_79,Training_80
Training_28,1.4896207289893937e-07,5.778661488875514e-06,0.016414668411016464,0.0012603465002030134,9.118051799705817e-12,0.9993830919265747,6.40990776082373e-12,6.5553116456113295e-15,1.4847801139694639e-06,1.2577788766066078e-07,6.402075882760982e-07,0.0006682465318590403,6.7954010773974005e-06,0.0005281955818645656,0.7400642037391663,5.615483132714871e-06,1.3323023267730605e-05,4.853565314988373e-06,1.6926482203416526e-05,0.00029951438773423433,0.00013855195720680058,2.626616151246708e-07,1.570746007928392e-06,0.0021602457854896784,0.9998750686645508,2.5310724595328793e-05,6.91830791765824e-06,0.9921465516090393,0.0003711144963745028,0.9998941421508789,0.036305125802755356,0.9982743263244629,0.00813752319663763,4.7193800867262325e-08,0.0004505307297222316,5.004621925763786e-05,0.04355284199118614,3.710032103754202e-08,3.696942840747397e-08,2.5925615773303434e-05,6.828233745181933e-05,5.988310736171343e-09,0.0022807298228144646,0.9893538951873779,0.9941087961196899,4.20224566255456e-08,1.6215672076214105e-05,0.7024235129356384,0.8288202285766602,0.419788658618927,0.9774655103683472,0.009588486514985561,0.9944974780082703,9.120662434725091e-05,4.9106096412288025e-05,4.4182206693221815e-06,5.6849760454724674e-08,0.08699315041303635,0.0020970350597053766,0.1339186280965805,0.9940369129180908,1.6357989807147533e-06,0.00028914902941323817,3.274835336242177e-08,0.9692947268486023,0.00028930619009770453,0.0023963467683643103,8.130176354370633e-08,0.048260342329740524,0.36167290806770325,1.7090848181133822e-10,0.03285590559244156,0.9003651738166809,0.13614632189273834,5.727576279923596e-08,0.5915417671203613,3.7580997741315514e-05,0.14873477816581726,0.0004670815251301974,0.9992596507072449
Training_29,0.2727728486061096,0.5491626858711243,8.674249693285674e-05,0.05179525539278984,0.8676382899284363,0.00015151566185522825,0.7304242253303528,0.10455296188592911,0.5245198607444763,0.31149402260780334,0.30366578698158264,0.7142329812049866,0.5172852277755737,0.009043551981449127,3.6218952836897245e-10,0.42873615026474,0.30491024255752563,0.5491626858711243,0.5491626858711243,1.8390712563931544e-11,0.00017035008931998163,0.6089831590652466,0.540236234664917,7.752320243525901e-07,0.0011872963514178991,0.45044341683387756,0.5432222485542297,0.00023599108681082726,0.5681474804878235,0.0010420320322737098,0.5491626858711243,6.874582680893582e-09,0.006377011071890593,0.39402440190315247,0.5491626858711243,4.5388055835461627e-13,0.0026012917514890432,0.17934831976890564,0.38752028346061707,7.693661246283012e-13,0.4583393931388855,0.35089311003685,0.37382009625434875,1.0390980520469384e-07,5.111827249493217e-06,0.8529733419418335,0.5491626858711243,0.024819010868668556,3.003942538271076e-06,1.8940640075015835e-05,2.7655050871544518e-06,0.5491626858711243,4.056696312204622e-09,0.5491626858711243,0.5256555080413818,0.45893847942352295,0.4248770773410797,0.8972107172012329,0.5491626858711243,0.41211405396461487,4.681028258346487e-07,0.43216472864151,0.7520032525062561,0.1505526304244995,3.091127354082346e-08,0.6077426671981812,0.1996590942144394,0.3365442156791687,3.625582256291948e-12,1.5062249076436274e-05,0.36013051867485046,0.5973514318466187,1.9354874893906526e-06,8.060391337494366e-06,0.4513205289840698,0.00022985094983596355,0.5491626858711243,0.4573346674442291,0.013823970220983028,0.0001345558266621083
Training_30,7.972316961968318e-05,0.000472299667308107,0.013363330624997616,0.00628161896020174,2.354487271816197e-08,0.9985489249229431,6.041001920920053e-09,1.0711546233332925e-11,0.00016477137978654355,3.8449285057140514e-05,0.0003429543867241591,0.0020856515038758516,0.001982986694201827,0.001876822323538363,0.1251143366098404,3.5108827432850376e-05,0.0015414298977702856,0.0002295412850799039,0.0007040613563731313,4.891204662271775e-05,0.00022857380099594593,2.042306050498155e-06,0.0001025987949105911,0.0017386574763804674,0.9998279809951782,0.0025414663832634687,0.00045642140321433544,0.9350121021270752,0.0014198167482391,0.9993528723716736,0.007267413195222616,0.9940122961997986,0.014844376593828201,3.1382724046125077e-06,0.0016662261914461851,2.61378727373085e-06,0.03937062621116638,3.464895416982472e-05,6.554436367878225e-06,1.8555657561591943e-06,0.00013539988140109926,2.3796856112312526e-06,0.001405065064318478,0.963276743888855,0.9936925172805786,9.791024785954505e-05,6.490005762316287e-05,0.5801095366477966,0.6139242649078369,0.45013606548309326,0.9805225729942322,0.005235567223280668,0.9670796990394592,0.0006428331253118813,0.0005294779548421502,0.0002662846236489713,0.00011706391524057835,0.03776247054338455,0.0007582873222418129,0.09977128356695175,0.8071821331977844,0.0005543248262256384,0.04793374612927437,1.872912071121391e-05,0.8980628252029419,0.004100034479051828,0.0022014083806425333,6.183631194289774e-05,0.0012625656090676785,0.005374342203140259,6.931212936933662e-08,0.044636182487010956,0.8561490774154663,0.035158343613147736,9.657590271672234e-05,0.5902925133705139,0.0006068230723030865,0.25938448309898376,0.015215069986879826,0.9996367692947388
Training_31,0.2727728486061096,0.5491626858711243,8.674249693285674e-05,0.05179525539278984,0.8676382899284363,0.00015151566185522825,0.7304242253303528,0.10455296188592911,0.5245198607444763,0.31149402260780334,0.30366578698158264,0.7142329812049866,0.5172852277755737,0.009043551981449127,3.6218952836897245e-10,0.42873615026474,0.30491024255752563,0.5491626858711243,0.5491626858711243,1.8390712563931544e-11,0.00017035008931998163,0.6089831590652466,0.540236234664917,7.752320243525901e-07,0.0011872963514178991,0.45044341683387756,0.5432222485542297,0.00023599108681082726,0.5681474804878235,0.0010420320322737098,0.5491626858711243,6.874582680893582e-09,0.006377011071890593,0.39402440190315247,0.5491626858711243,4.5388055835461627e-13,0.0026012917514890432,0.17934831976890564,0.38752028346061707,7.693661246283012e-13,0.4583393931388855,0.35089311003685,0.37382009625434875,1.0390980520469384e-07,5.111827249493217e-06,0.8529733419418335,0.5491626858711243,0.024819010868668556,3.003942538271076e-06,1.8940640075015835e-05,2.7655050871544518e-06,0.5491626858711243,4.056696312204622e-09,0.5491626858711243,0.5256555080413818,0.45893847942352295,0.4248770773410797,0.8972107172012329,0.5491626858711243,0.41211405396461487,4.681028258346487e-07,0.43216472864151,0.7520032525062561,0.1505526304244995,3.091127354082346e-08,0.6077426671981812,0.1996590942144394,0.3365442156791687,3.625582256291948e-12,1.5062249076436274e-05,0.36013051867485046,0.5973514318466187,1.9354874893906526e-06,8.060391337494366e-06,0.4513205289840698,0.00022985094983596355,0.5491626858711243,0.4573346674442291,0.013823970220983028,0.0001345558266621083
Training_32,1.5634729622071575e-10,4.353148241875715e-08,0.7936254143714905,0.008402558043599129,2.448362763021744e-16,0.9998400211334229,2.486849441651895e-11,7.892268449557517e-15,5.740653730157419e-09,2.310091451462881e-09,1.5144902221209122e-08,0.13305725157260895,1.680007881077472e-05,0.035210248082876205,0.9871531128883362,1.8192618881585076e-05,2.6127851015189663e-05,2.7031690024159616e-06,5.8929831538989674e-06,0.9869070053100586,0.4614710509777069,2.3329247401623378e-14,5.286462823050897e-08,0.06451872736215591,0.999492883682251,4.138290478294948e-06,2.5619297794321483e-09,4.2475294321775436e-05,2.634033879900244e-09,0.9961152076721191,1.9812979701328004e-07,0.9966697096824646,0.04034796729683876,4.620361168314324e-13,0.0001869036932475865,0.8545526266098022,0.48318400979042053,5.221922450004968e-09,5.725336003903347e-12,0.5529784560203552,2.348411048957999e-11,3.839566251745419e-12,2.8969857623906137e-08,0.9907082319259644,0.983313262462616,4.5633484546669933e-07,0.002064018975943327,3.5857780744663614e-07,0.9975337982177734,0.9982559084892273,0.9639047980308533,1.3962479897600133e-05,0.9988899827003479,1.374588919134112e-06,3.278101212345064e-05,4.283003249838657e-07,2.114356334459444e-08,1.4212275345926173e-05,1.1050528883060906e-06,0.0023694513365626335,0.9996689558029175,5.743722795159556e-07,4.97410610478255e-06,8.070977774998767e-10,0.998005211353302,2.3039574443828315e-05,1.239368145888875e-07,2.883383531937511e-10,0.6726933121681213,0.2544418275356293,1.117020548730167e-14,0.8821484446525574,0.9991143345832825,0.9825542569160461,1.022024918029274e-07,0.9844093918800354,8.737775351619348e-05,0.9864557981491089,0.0025153118185698986,0.9926353096961975
Training_33,1.4403946124730282e-06,0.0005786168039776385,0.9416756629943848,0.9871346354484558,1.0362628181763422e-13,0.00030982677708379924,2.270355636824206e-08,3.193639146539806e-12,8.048013842198998e-05,2.9280248782015406e-05,0.00022235125652514398,0.9987403750419617,0.22520484030246735,0.99613356590271,0.0004539680667221546,0.21262983977794647,0.27015841007232666,0.042597029358148575,0.14742346107959747,0.9324507713317871,0.9960762858390808,2.3403799731536168e-11,0.0010384263005107641,0.9985107779502869,9.864144885796122e-06,0.09119459241628647,2.4968992875074036e-05,0.35600486397743225,2.3117045202525333e-05,5.897508162888698e-05,9.066949132829905e-05,1.589364501342061e-06,0.9906501173973083,4.6426112954023324e-10,0.8909131288528442,0.14738547801971436,0.7855224609375,2.8337712137727067e-05,9.267843381621788e-08,0.0371675044298172,3.7377969164253955e-08,5.985276629871805e-08,2.1091391317895614e-05,0.0003245231055188924,0.005877175368368626,0.0006597117171622813,0.9602686166763306,0.0005052443593740463,0.7451652884483337,0.9998070597648621,0.8331015110015869,0.062369752675294876,7.439780347340275e-08,0.02574646659195423,0.375373899936676,0.006837660912424326,9.688361024018377e-05,0.28198692202568054,0.011937099508941174,0.950439989566803,0.005539213307201862,0.008878305554389954,0.11311506479978561,7.800073035468813e-06,0.9996644258499146,0.6198149919509888,0.0017421252559870481,4.338991857366636e-06,0.002924117026850581,0.9478508234024048,2.0485069803649614e-12,0.9950581789016724,0.9286677241325378,0.9977781176567078,0.00010444952204125002,0.9970378875732422,0.5909954905509949,0.9973004460334778,0.9807681441307068,1.3675829677595175e-06
Training_34,0.3372017741203308,0.5705248117446899,0.0009136717417277396,0.09443571418523788,0.013736550696194172,0.580340564250946,4.707827883976279e-06,9.702876724304588e-08,0.386503130197525,0.054950933903455734,0.1649080514907837,0.020092468708753586,0.031248457729816437,0.009718654677271843,1.9607227841333952e-07,0.003356396686285734,0.01345247682183981,0.025717655196785927,0.36256396770477295,1.2783202274491146e-10,4.753246685140766e-05,0.9776175618171692,0.02095704711973667,6.217999271029839e-06,0.9690718054771423,0.5293537974357605,0.9431422352790833,0.9657899141311646,0.9996287822723389,0.9829786419868469,0.9966616630554199,0.0016671940684318542,0.021379899233579636,0.9819598197937012,0.05945434793829918,2.0714051134074207e-12,0.0004093051829840988,0.049270547926425934,0.8874706625938416,2.2610769593450764e-12,0.9962067604064941,0.1769808828830719,0.9945437908172607,0.00016323137970175594,0.008603362366557121,0.0013432346750050783,0.0016344127943739295,0.9994075298309326,0.0002549497876316309,6.30487484158948e-05,0.00011469820310594514,0.9806089997291565,0.0005934544606134295,0.5930761098861694,0.03949732333421707,0.008287678472697735,0.04515892267227173,0.9997261166572571,0.8621839284896851,0.9416309595108032,0.0011361836222931743,0.041255027055740356,0.9494221210479736,0.2938283681869507,2.347328518226277e-05,0.9811517596244812,0.9914798736572266,0.5301137566566467,6.169118549337327e-10,0.0010304427705705166,0.030669622123241425,0.191617950797081,0.00013749538629781455,0.00023582420544698834,0.01084829494357109,0.0026801100466400385,0.22135396301746368,0.07942371070384979,0.06359637528657913,0.8763643503189087
Training_35,0.2727728486061096,0.5491626858711243,8.674249693285674e-05,0.05179525539278984,0.8676382899284363,0.00015151566185522825,0.7304242253303528,0.10455296188592911,0.5245198607444763,0.31149402260780334,0.30366578698158264,0.7142329812049866,0.5172852277755737,0.009043551981449127,3.6218952836897245e-10,0.42873615026474,0.30491024255752563,0.5491626858711243,0.5491626858711243,1.8390712563931544e-11,0.00017035008931998163,0.6089831590652466,0.540236234664917,7.752320243525901e-07,0.0011872963514178991,0.45044341683387756,0.5432222485542297,0.00023599108681082726,0.5681474804878235,0.0010420320322737098,0.5491626858711243,6.874582680893582e-09,0.006377011071890593,0.39402440190315247,0.5491626858711243,4.5388055835461627e-13,0.0026012917514890432,0.17934831976890564,0.38752028346061707,7.693661246283012e-13,0.4583393931388855,0.35089311003685,0.37382009625434875,1.0390980520469384e-07,5.111827249493217e-06,0.8529733419418335,0.5491626858711243,0.024819010868668556,3.003942538271076e-06,1.8940640075015835e-05,2.7655050871544518e-06,0.5491626858711243,4.056696312204622e-09,0.5491626858711243,0.5256555080413818,0.45893847942352295,0.4248770773410797,0.8972107172012329,0.5491626858711243,0.41211405396461487,4.681028258346487e-07,0.43216472864151,0.7520032525062561,0.1505526304244995,3.091127354082346e-08,0.6077426671981812,0.1996590942144394,0.3365442156791687,3.625582256291948e-12,1.5062249076436274e-05,0.36013051867485046,0.5973514318466187,1.9354874893906526e-06,8.060391337494366e-06,0.4513205289840698,0.00022985094983596355,0.5491626858711243,0.4573346674442291,0.013823970220983028,0.0001345558266621083
Training_36,2.9777597844237802e-15,1.0484864929397042e-12,0.9829741716384888,3.6805997183364525e-07,2.768714975063395e-22,0.00018669744895305485,1.9081049792908948e-15,5.764895692459958e-19,1.4535672199309652e-13,5.834979580673222e-14,4.1235588619896457e-13,1.9588926079450175e-05,6.341063785164636e-10,3.950344762415625e-06,0.054465457797050476,2.4408737253622803e-09,1.0805231154265016e-09,1.1969125690569626e-10,2.579993718665463e-10,0.9989859461784363,0.0022274197544902563,5.307202119250163e-20,2.316715395911384e-12,0.007990832440555096,0.00020228850189596415,1.7190855683413275e-10,4.798570056390415e-14,8.441984888918341e-10,3.0762728925630076e-14,0.0011402919190004468,1.8104086480820458e-13,0.00019926879031118006,9.566846711095423e-05,1.37627447689915e-18,1.59151003487068e-08,0.9956693649291992,0.9502753615379333,1.4871295113318833e-13,1.4150266395545344e-16,0.9390357136726379,7.396154714315112e-17,1.1932412531811426e-16,4.605401143450462e-14,0.013945930637419224,0.008053473196923733,1.6170296004980322e-11,3.0905033554518013e-07,8.081255391430286e-13,0.945319652557373,0.9998873472213745,0.6511243581771851,1.258127352299354e-10,0.0001629415201023221,6.027012222631356e-11,1.4294740946496631e-09,1.6827570586963603e-11,5.244610084761958e-13,6.599702451204337e-10,4.139947065717742e-11,1.356410876951486e-07,0.9557061195373535,2.7186607132190233e-11,1.471430199906365e-10,1.6593507573851515e-14,0.9733653664588928,2.8509450356040134e-09,3.2356881930761805e-12,8.675040395235423e-15,0.5336945056915283,0.9032077789306641,8.056475017770098e-21,0.7932785153388977,0.994147777557373,0.9965670108795166,1.2591326419009174e-11,0.022719789296388626,3.147179183926596e-09,0.9982700347900391,1.0621623403039848e-07,3.8062337353039766e-06
Training_37,3.3534073689032718e-21,1.1807563804494051e-18,0.007987447082996368,4.1449206263435845e-13,1.6286074073557864e-28,1.1901993275387213e-05,2.0848166454732744e-21,5.466995399798865e-25,1.6369548893254961e-19,6.199897698139378e-20,4.643759388636078e-19,1.268122499370472e-11,8.436116223616626e-16,4.4487191708242335e-12,0.2511685788631439,2.368749024578569e-15,1.2339169399785965e-15,1.3479068223718176e-16,2.905473622128184e-16,0.23213356733322144,3.866771791649626e-09,3.536481002586889e-26,2.6089814187320652e-18,2.0922279020396672e-08,2.8787763994841953e-07,1.935950049231357e-16,5.403955755289871e-20,9.305109029424086e-16,2.5714028943094653e-20,0.001268690568394959,8.335907453124308e-20,9.290446905652061e-05,1.0774765801802033e-10,1.1097690284268536e-24,1.7922807199954524e-14,0.9966006875038147,0.8346999883651733,1.0891167885468058e-19,1.5935399230957705e-22,0.9193795919418335,6.358983144526333e-23,1.3437852983253498e-22,3.852483519923195e-20,0.06423074752092361,0.008682193234562874,1.5558637010495685e-17,2.8311497569065425e-13,9.100714511587775e-19,0.7321943640708923,0.04674395173788071,1.539017102913931e-05,1.4168523926025615e-16,0.0005218237638473511,6.787378238489155e-17,1.609816080047307e-15,1.8950386887512193e-17,4.49687020642256e-19,7.432304359968251e-16,4.2358635384529865e-17,1.5275294592588529e-13,0.8171271681785583,3.0839056785042835e-17,1.6573467515473307e-16,1.8013229471818852e-20,4.4958334910916165e-05,2.5499391128751573e-15,3.643887762612472e-18,9.769443281745243e-21,0.9960880279541016,0.0016937071923166513,2.2024690250909492e-27,8.263143172371201e-06,0.9892597198486328,0.00215510418638587,9.295449578190161e-18,7.977256188951287e-09,3.544212432625383e-15,0.0006345256697386503,1.196164478231565e-13,1.0463344635169847e-09
Training_38,0.04044735059142113,0.008272361010313034,0.0029636193066835403,0.6597673296928406,0.004248266573995352,9.496061102254316e-05,0.9988223910331726,0.963706910610199,0.0031511695124208927,0.14956991374492645,0.6135858297348022,0.18492938578128815,0.9732399582862854,0.8042773008346558,6.0990634764834795e-09,0.3132595419883728,0.8908032774925232,0.3514608144760132,0.8772959113121033,1.822918527238926e-08,0.03676065430045128,0.0015610898844897747,0.007850565016269684,0.0436425618827343,7.738985004834831e-05,0.6746301054954529,0.017159724608063698,0.9274297952651978,0.8074517846107483,4.1682949813548476e-05,0.0038340091705322266,5.500426336624287e-09,0.8915167450904846,0.02189832180738449,0.016200773417949677,3.1002854363609833e-12,0.001947146374732256,0.990964412689209,0.12635529041290283,3.6145763031986133e-12,0.009016013704240322,0.02270997129380703,0.006819816306233406,2.3097403101246528e-08,5.95349831655767e-07,0.9998661279678345,0.10210418701171875,0.9017390608787537,3.367651061125798e-06,0.23894408345222473,1.975984105229145e-07,0.010483574122190475,1.7028357390813653e-08,0.032809920608997345,0.016060607507824898,0.011441955342888832,0.9975146055221558,0.9318414330482483,0.00201476295478642,0.953026294708252,9.299394037043385e-07,0.9250385165214539,0.11681915819644928,0.985732913017273,0.00019540752691682428,0.9948746562004089,0.03771963715553284,0.5240342617034912,1.846473494937495e-11,0.0003609547857195139,5.8508794609224424e-05,0.9694857001304626,0.0010442520724609494,5.036623770138249e-05,0.9997134804725647,9.858949488261715e-05,0.8172492384910583,0.9397099018096924,0.18499602377414703,6.984494575590361e-06
Training_39,0.5162163376808167,0.18682652711868286,0.00045002810657024384,0.7650172114372253,0.37916290760040283,8.58440762385726e-05,0.986922562122345,0.7724897265434265,0.07295254617929459,0.39167559146881104,0.5792514085769653,0.32858172059059143,0.9739176630973816,0.6358590126037598,1.5461372182556943e-09,0.5659773945808411,0.6933953762054443,0.6982414722442627,0.9411262273788452,3.343724463977793e-10,0.04286754131317139,0.135585218667984,0.05242873728275299,0.00036571777309291065,0.0005419062217697501,0.8801764845848083,0.5115755796432495,0.6560078263282776,0.9226550459861755,0.0003411605430301279,0.057947129011154175,1.0277129369740123e-08,0.23405328392982483,0.6444864273071289,0.05393518880009651,7.209457911303702e-14,0.0012987321242690086,0.940089762210846,0.8007863163948059,1.5951801511648878e-13,0.4070274531841278,0.4202941954135895,0.21815206110477448,1.7397297824572888e-08,1.5125466461540782e-06,0.9982286095619202,0.2167886644601822,0.9929815530776978,5.129339115228504e-06,0.0023938447702676058,1.9005645413017191e-07,0.24046681821346283,1.5324712165920573e-08,0.19598832726478577,0.05891970172524452,0.06560065597295761,0.983866810798645,0.9841333627700806,0.01996828243136406,0.5999658703804016,9.278647894461756e-07,0.7218950390815735,0.8354656100273132,0.9182465076446533,1.4392547882380313e-06,0.9818099737167358,0.5043442845344543,0.6678708791732788,1.5583594527648903e-12,3.487723370199092e-05,0.010455534793436527,0.8514640927314758,7.937801274238154e-05,2.0717036477435613e-06,0.9950569868087769,0.00010611745528876781,0.870296061038971,0.6562850475311279,0.6041125655174255,4.4270051148487255e-05
Training_40,6.4722283522195e-13,2.2968658919264584e-10,0.9665616750717163,7.999259105417877e-05,3.003558073900253e-20,0.0015362948179244995,4.882047457271943e-13,1.7865858474993098e-16,3.4210523303102036e-11,1.421978160220938e-11,9.162005182306032e-11,0.0036144161131232977,1.9495466574426246e-07,0.0008578867418691516,0.7415633797645569,5.257884367892984e-07,2.495268347502133e-07,2.6015163356873927e-08,5.6076746801636546e-08,0.9999667406082153,0.46730026602745056,5.335057284206218e-18,5.402375768959189e-10,0.30089786648750305,0.0001278009731322527,3.73648560980655e-08,1.0429799385258676e-11,1.8132580237306684e-07,5.294565133540097e-12,0.0007958452333696187,1.877748824485881e-11,0.0002733018482103944,0.022371532395482063,1.6531667763015288e-16,3.6604615161195397e-06,0.9999178647994995,0.8565061688423157,3.5095759631786905e-11,3.075598315523814e-14,0.9995430707931519,1.2273032220231402e-14,2.593551526428213e-14,7.414762380475448e-12,0.012890289537608624,0.027254445478320122,3.6253804402974765e-09,7.251345959957689e-05,1.7564791288116055e-10,0.9987558126449585,0.999841570854187,0.9645741581916809,2.7345892661401194e-08,0.00021507815108634531,1.377263547652774e-08,3.3483107131360157e-07,4.098280381725772e-09,1.239851138423731e-10,1.4344600174354127e-07,9.185619376239629e-09,2.94810306513682e-05,0.967578113079071,6.566945653929679e-09,3.3468673166225926e-08,3.4378942834895065e-12,0.9984356760978699,4.921448635286652e-07,7.032854854038817e-10,1.8855394676164927e-12,0.985939621925354,0.970729649066925,1.2258408257608422e-18,0.9920387268066406,0.9999332427978516,0.9980862140655518,1.6765404620144864e-09,0.9521740078926086,6.840459718659986e-07,0.9963411688804626,2.308576222276315e-05,2.6184277430729708e-06
Training_41,0.6447408199310303,0.25832200050354004,0.0014006310375407338,0.6313527226448059,0.584492027759552,0.0003454360703472048,0.9451343417167664,0.387113481760025,0.1062605232000351,0.38115420937538147,0.46414732933044434,0.152419313788414,0.9456926584243774,0.5491626858711243,5.940769209900054e-09,0.34827524423599243,0.47194451093673706,0.5451111793518066,0.8922256827354431,3.3034705526624464e-10,0.04077085107564926,0.5272909998893738,0.04148005321621895,0.00012388432514853776,0.0030642193742096424,0.8187488913536072,0.6341814398765564,0.8132885098457336,0.9396522045135498,0.0011287513189017773,0.37918582558631897,6.891981030321404e-08,0.30066806077957153,0.7367528676986694,0.0332258976995945,4.642091290356365e-13,0.005860541015863419,0.8662847876548767,0.8161981105804443,4.62953514499681e-13,0.8357927799224854,0.4389328062534332,0.603931725025177,1.1147958645096878e-07,6.773260793124791e-06,0.9954558610916138,0.08711415529251099,0.995460569858551,2.1096864657010883e-05,0.0028671682812273502,1.149057879956672e-06,0.3079353868961334,7.465323648148114e-08,0.1872035562992096,0.051726553589105606,0.046865805983543396,0.9633377194404602,0.9861572980880737,0.03196753188967705,0.6815602779388428,4.992803042114247e-06,0.5407077670097351,0.8813084959983826,0.8052195906639099,2.5925514819391537e-06,0.9660599827766418,0.7983209490776062,0.6101619005203247,7.0094919452090565e-12,8.33793164929375e-05,0.025391938164830208,0.9077848196029663,0.00010008252138504758,1.600522045919206e-05,0.9836898446083069,0.0005623016622848809,0.7908552289009094,0.4512377977371216,0.47202029824256897,0.0006918480503372848
Training_42,0.2727728486061096,0.5491626858711243,8.674249693285674e-05,0.05179525539278984,0.8676382899284363,0.00015151566185522825,0.7304242253303528,0.10455296188592911,0.5245198607444763,0.31149402260780334,0.30366578698158264,0.7142329812049866,0.5172852277755737,0.009043551981449127,3.6218952836897245e-10,0.42873615026474,0.30491024255752563,0.5491626858711243,0.5491626858711243,1.8390712563931544e-11,0.00017035008931998163,0.6089831590652466,0.540236234664917,7.752320243525901e-07,0.0011872963514178991,0.45044341683387756,0.5432222485542297,0.00023599108681082726,0.5681474804878235,0.0010420320322737098,0.5491626858711243,6.874582680893582e-09,0.006377011071890593,0.39402440190315247,0.5491626858711243,4.5388055835461627e-13,0.0026012917514890432,0.17934831976890564,0.38752028346061707,7.693661246283012e-13,0.4583393931388855,0.35089311003685,0.37382009625434875,1.0390980520469384e-07,5.111827249493217e-06,0.8529733419418335,0.5491626858711243,0.024819010868668556,3.003942538271076e-06,1.8940640075015835e-05,2.7655050871544518e-06,0.5491626858711243,4.056696312204622e-09,0.5491626858711243,0.5256555080413818,0.45893847942352295,0.4248770773410797,0.8972107172012329,0.5491626858711243,0.41211405396461487,4.681028258346487e-07,0.43216472864151,0.7520032525062561,0.1505526304244995,3.091127354082346e-08,0.6077426671981812,0.1996590942144394,0.3365442156791687,3.625582256291948e-12,1.5062249076436274e-05,0.36013051867485046,0.5973514318466187,1.9354874893906526e-06,8.060391337494366e-06,0.4513205289840698,0.00022985094983596355,0.5491626858711243,0.4573346674442291,0.013823970220983028,0.0001345558266621083
Training_43,0.33851566910743713,0.14204147458076477,0.00035349116660654545,0.16760040819644928,0.4630827009677887,0.17841948568820953,0.0008967722533270717,6.973584095248953e-05,0.056557025760412216,0.12389425188302994,0.3514992594718933,0.0016441700281575322,0.06867659091949463,0.1648230254650116,6.896817339452355e-09,0.01595020480453968,0.06340879201889038,0.07833179831504822,0.6363734006881714,8.140851708027252e-12,0.0011905153514817357,0.98725825548172,0.008142177015542984,2.323798071302008e-06,0.7973612546920776,0.7948201894760132,0.7981559634208679,0.7298887372016907,0.9944753050804138,0.2921464443206787,0.929444432258606,1.5073745089466684e-05,0.022535324096679688,0.9523285627365112,0.00894805509597063,1.193548162864086e-13,0.0007083858945406973,0.23944316804409027,0.9090335369110107,1.4073898296773635e-13,0.9922277331352234,0.24734164774417877,0.9709543585777283,1.1082951232310734e-06,7.146166171878576e-05,0.07200688868761063,0.0006490638479590416,0.9981301426887512,1.388088185194647e-05,8.240872375608888e-06,4.732848083222052e-06,0.7334592342376709,2.735567068157252e-05,0.15486963093280792,0.007376536726951599,0.003882119432091713,0.6478325128555298,0.9988081455230713,0.2528541684150696,0.8867800235748291,2.0410778233781457e-05,0.11961803585290909,0.7796493768692017,0.6799907088279724,4.148303560214117e-06,0.9359599947929382,0.9531230926513672,0.5895141959190369,1.9651558158528815e-11,8.60497893881984e-05,0.03389164060354233,0.6382798552513123,2.03250801860122e-05,2.5307488613179885e-05,0.6260721683502197,0.0004471727879717946,0.45536118745803833,0.02201589196920395,0.010936393402516842,0.5737484693527222
