RNA,Training_1,Training_2,Training_3,Training_4,Training_5,Training_6,Training_7,Training_8,Training_9,Training_10,Training_11,Training_12,Training_13,Training_14,Training_15,Training_16,Training_17,Training_18,Training_19,Training_20,Training_21,Training_22,Training_23,Training_24,Training_25,Training_26,Training_27,Training_28,Training_29,Training_30,Training_31,Training_32,Training_33,Training_34,Training_35,Training_36,Training_37,Training_38,Training_39,Training_40,Training_41,Training_42,Training_43,Training_44,Training_45,Training_46,Training_47,Training_48,Training_49,Training_50,Training_51,Training_52,Training_53,Training_54,Training_55,Training_56,Training_57,Training_58,Training_59,Training_60,Training_61,Training_62,Training_63,Training_64,Training_65,Training_66,Training_67,Training_68,Training_69,Training_70,Training_71,Training_72,Training_73,Training_74,Training_75,Training_76,Training_77,Training_78,Training_79,Training_80
Training_29,0.44944071769714355,0.44255122542381287,0.10135523974895477,0.4858093559741974,0.49962738156318665,0.13870546221733093,0.268949419260025,0.2220277488231659,0.481044739484787,0.49962738156318665,0.4346156120300293,0.4126385748386383,0.29584014415740967,0.49962738156318665,0.11023609340190887,0.4456675052642822,0.3744880259037018,0.47962912917137146,0.47933611273765564,0.09710513055324554,0.3568875193595886,0.418273001909256,0.485689252614975,0.022520791739225388,0.07640231400728226,0.5014601945877075,0.47794654965400696,0.23121929168701172,0.478525310754776,0.0589730367064476,0.32964980602264404,0.11180023849010468,0.14266708493232727,0.45762962102890015,0.4012906849384308,0.05324478819966316,0.05580063536763191,0.37366628646850586,0.37556904554367065,0.110456183552742,0.46003663539886475,0.49962738156318665,0.4510602355003357,0.08671203255653381,0.11783476918935776,0.22571063041687012,0.47199028730392456,0.25831541419029236,0.17062273621559143,0.28288495540618896,0.13441476225852966,0.5002353191375732,0.0507829412817955,0.4950718879699707,0.43337932229042053,0.39433255791664124,0.3176198899745941,0.4641682803630829,0.3549703359603882,0.2220630794763565,0.08847039937973022,0.34841060638427734,0.3287999629974365,0.2916499376296997,0.1541743129491806,0.49962738156318665,0.33370441198349,0.3828487992286682,0.06298500299453735,0.03328241780400276,0.26042965054512024,0.30802279710769653,0.1252366602420807,0.20283539593219757,0.22860895097255707,0.14879880845546722,0.4995054006576538,0.17615488171577454,0.31984037160873413,0.20226417481899261
Training_30,0.07513424754142761,0.10006395727396011,0.49962738156318665,0.08008555322885513,0.05679227411746979,0.49768126010894775,0.18651024997234344,0.29785388708114624,0.07540349662303925,0.04503537714481354,0.08161668479442596,0.14604131877422333,0.19888187944889069,0.04707730934023857,0.49962738156318665,0.024568608030676842,0.10705715417861938,0.07209135591983795,0.06869865953922272,0.49962738156318665,0.15184125304222107,0.06603501737117767,0.06071005016565323,0.4918833374977112,0.49962738156318665,0.05086561292409897,0.08114633709192276,0.2887641489505768,0.030310723930597305,0.49962738156318665,0.14157864451408386,0.47700023651123047,0.49694108963012695,0.028073271736502647,0.08708704262971878,0.49962738156318665,0.49962738156318665,0.10219822824001312,0.14679059386253357,0.49962738156318665,0.056046511977910995,0.041441403329372406,0.06003674119710922,0.49962738156318665,0.47441962361335754,0.2940744459629059,0.09307565540075302,0.2149491310119629,0.4700058400630951,0.3562261164188385,0.48911625146865845,0.044329315423965454,0.49962738156318665,0.06486926972866058,0.0996156856417656,0.1003771647810936,0.1551966369152069,0.05692615360021591,0.11944366991519928,0.4236491322517395,0.49962738156318665,0.14689293503761292,0.2507254481315613,0.1628669947385788,0.49962738156318665,0.03633289784193039,0.15220046043395996,0.12375335395336151,0.49962738156318665,0.49962738156318665,0.33998605608940125,0.26514747738838196,0.49962738156318665,0.40594008564949036,0.2886160910129547,0.4642046093940735,0.038334742188453674,0.49962738156318665,0.27839910984039307,0.37805861234664917
Training_31,0.44944071769714355,0.44255122542381287,0.10135523974895477,0.4858093559741974,0.49962738156318665,0.13870546221733093,0.268949419260025,0.2220277488231659,0.481044739484787,0.49962738156318665,0.4346156120300293,0.4126385748386383,0.29584014415740967,0.49962738156318665,0.11023609340190887,0.4456675052642822,0.3744880259037018,0.47962912917137146,0.47933611273765564,0.09710513055324554,0.3568875193595886,0.418273001909256,0.485689252614975,0.022520791739225388,0.07640231400728226,0.5014601945877075,0.47794654965400696,0.23121929168701172,0.478525310754776,0.0589730367064476,0.32964980602264404,0.11180023849010468,0.14266708493232727,0.45762962102890015,0.4012906849384308,0.05324478819966316,0.05580063536763191,0.37366628646850586,0.37556904554367065,0.110456183552742,0.46003663539886475,0.49962738156318665,0.4510602355003357,0.08671203255653381,0.11783476918935776,0.22571063041687012,0.47199028730392456,0.25831541419029236,0.17062273621559143,0.28288495540618896,0.13441476225852966,0.5002353191375732,0.0507829412817955,0.4950718879699707,0.43337932229042053,0.39433255791664124,0.3176198899745941,0.4641682803630829,0.3549703359603882,0.2220630794763565,0.08847039937973022,0.34841060638427734,0.3287999629974365,0.2916499376296997,0.1541743129491806,0.49962738156318665,0.33370441198349,0.3828487992286682,0.06298500299453735,0.03328241780400276,0.26042965054512024,0.30802279710769653,0.1252366602420807,0.20283539593219757,0.22860895097255707,0.14879880845546722,0.4995054006576538,0.17615488171577454,0.31984037160873413,0.20226417481899261
Training_32,0.03613565117120743,0.04637018218636513,0.47232675552368164,0.03672349825501442,0.026416679844260216,0.4544735252857208,0.10696985572576523,0.1818142533302307,0.034481488168239594,0.02105647511780262,0.03926964849233627,0.06686265021562576,0.09642869234085083,0.021718455478549004,0.49296820163726807,0.011344993487000465,0.053689874708652496,0.03309257701039314,0.03162720054388046,0.49962738156318665,0.07218693196773529,0.029879441484808922,0.028339818120002747,0.49962738156318665,0.4803292155265808,0.022930234670639038,0.03723317012190819,0.14654389023780823,0.014308184385299683,0.46561720967292786,0.06618762016296387,0.4273208677768707,0.3460889458656311,0.013003140687942505,0.04030153155326843,0.49962738156318665,0.49962738156318665,0.05243920907378197,0.06925619393587112,0.4979044198989868,0.025763006880879402,0.01922270841896534,0.027622533962130547,0.4913569986820221,0.4170643091201782,0.1732356995344162,0.04291874170303345,0.10425982624292374,0.35548263788223267,0.1849711537361145,0.40892288088798523,0.020261844620108604,0.49962738156318665,0.02948199212551117,0.046013377606868744,0.0479157455265522,0.07802427560091019,0.025725848972797394,0.055792585015296936,0.24063394963741302,0.4853540062904358,0.07091574370861053,0.12068186700344086,0.08280909061431885,0.4001220166683197,0.017288368195295334,0.07151224464178085,0.05867911875247955,0.49962738156318665,0.49962738156318665,0.1753356009721756,0.12872479856014252,0.49513331055641174,0.2196604609489441,0.16981270909309387,0.4115183353424072,0.01737956516444683,0.47818881273269653,0.1366191953420639,0.2974608540534973
Training_33,0.05324764922261238,0.07454858720302582,0.49962738156318665,0.05832099914550781,0.039087362587451935,0.4561741352081299,0.14683470129966736,0.2530643343925476,0.05488590523600578,0.030553098767995834,0.0581592358648777,0.11377067863941193,0.15149232745170593,0.03279802203178406,0.4981544315814972,0.012887541204690933,0.07655727863311768,0.05188989266753197,0.04853116348385811,0.49962738156318665,0.1175251379609108,0.04904835298657417,0.04379444941878319,0.49962738156318665,0.4929899275302887,0.0353267528116703,0.059091269969940186,0.22997213900089264,0.01626109890639782,0.49962738156318665,0.11007767170667648,0.46123558282852173,0.4748170077800751,0.016349658370018005,0.06529989093542099,0.49962738156318665,0.49962738156318665,0.0710478127002716,0.11389122158288956,0.49962738156318665,0.04050085321068764,0.02848958782851696,0.04334348067641258,0.49962738156318665,0.4580491781234741,0.24336503446102142,0.06983812153339386,0.16743895411491394,0.4462216794490814,0.2934722900390625,0.46688008308410645,0.031010158360004425,0.49962738156318665,0.04656442999839783,0.07450447976589203,0.07353805005550385,0.11373794078826904,0.039830852299928665,0.09171391278505325,0.35170868039131165,0.49640968441963196,0.11289868503808975,0.20076113939285278,0.1199020966887474,0.49340561032295227,0.020351020619273186,0.11769633740186691,0.09430160373449326,0.49962738156318665,0.49962738156318665,0.2801273465156555,0.2126677930355072,0.49946948885917664,0.33848246932029724,0.23895685374736786,0.4365651309490204,0.026352189481258392,0.49962738156318665,0.22457289695739746,0.3326704204082489
Training_34,0.36041703820228577,0.39823421835899353,0.22800563275814056,0.3566229045391083,0.3163253664970398,0.3449927866458893,0.46285662055015564,0.42170125246047974,0.34386321902275085,0.27048811316490173,0.37307122349739075,0.4548904299736023,0.4802868366241455,0.27238014340400696,0.2713645398616791,0.16973623633384705,0.410871684551239,0.341583251953125,0.341431200504303,0.2156444787979126,0.46588024497032166,0.3280230164527893,0.3176140785217285,0.06303296983242035,0.20800171792507172,0.2750227451324463,0.35957959294319153,0.3951174020767212,0.20185616612434387,0.16561481356620789,0.46713170409202576,0.2808125913143158,0.27619481086730957,0.19094663858413696,0.3886668384075165,0.1313275694847107,0.13320541381835938,0.40418779850006104,0.46153393387794495,0.2325362116098404,0.29592424631118774,0.23994967341423035,0.30867326259613037,0.2240811586380005,0.28270819783210754,0.4221743643283844,0.38726863265037537,0.43287739157676697,0.33711346983909607,0.46816182136535645,0.27907001972198486,0.2612183392047882,0.14769208431243896,0.31602615118026733,0.40476784110069275,0.40676844120025635,0.45465922355651855,0.3013671934604645,0.440041184425354,0.39438238739967346,0.2263256460428238,0.4612802267074585,0.49637556076049805,0.4690397083759308,0.2916606366634369,0.22628794610500336,0.4669947922229767,0.4389902353286743,0.15010562539100647,0.08601563423871994,0.43009892106056213,0.4846833050251007,0.31165558099746704,0.36466577649116516,0.4301632344722748,0.31907418370246887,0.2277453988790512,0.3351409435272217,0.49294427037239075,0.4035153388977051
Training_35,0.44944071769714355,0.44255122542381287,0.10135523974895477,0.4858093559741974,0.49962738156318665,0.13870546221733093,0.268949419260025,0.2220277488231659,0.481044739484787,0.49962738156318665,0.4346156120300293,0.4126385748386383,0.29584014415740967,0.49962738156318665,0.11023609340190887,0.4456675052642822,0.3744880259037018,0.47962912917137146,0.47933611273765564,0.09710513055324554,0.3568875193595886,0.418273001909256,0.485689252614975,0.022520791739225388,0.07640231400728226,0.5014601945877075,0.47794654965400696,0.23121929168701172,0.478525310754776,0.0589730367064476,0.32964980602264404,0.11180023849010468,0.14266708493232727,0.45762962102890015,0.4012906849384308,0.05324478819966316,0.05580063536763191,0.37366628646850586,0.37556904554367065,0.110456183552742,0.46003663539886475,0.49962738156318665,0.4510602355003357,0.08671203255653381,0.11783476918935776,0.22571063041687012,0.47199028730392456,0.25831541419029236,0.17062273621559143,0.28288495540618896,0.13441476225852966,0.5002353191375732,0.0507829412817955,0.4950718879699707,0.43337932229042053,0.39433255791664124,0.3176198899745941,0.4641682803630829,0.3549703359603882,0.2220630794763565,0.08847039937973022,0.34841060638427734,0.3287999629974365,0.2916499376296997,0.1541743129491806,0.49962738156318665,0.33370441198349,0.3828487992286682,0.06298500299453735,0.03328241780400276,0.26042965054512024,0.30802279710769653,0.1252366602420807,0.20283539593219757,0.22860895097255707,0.14879880845546722,0.4995054006576538,0.17615488171577454,0.31984037160873413,0.20226417481899261
Training_36,0.0401163212954998,0.05486169829964638,0.4825759530067444,0.04295428842306137,0.029469089582562447,0.4526554346084595,0.11731481552124023,0.20566657185554504,0.04032257944345474,0.023768547922372818,0.043363407254219055,0.08018029481172562,0.10890810936689377,0.024821164086461067,0.49388569593429565,0.012251276522874832,0.05786620453000069,0.03848724439740181,0.03613966703414917,0.49962738156318665,0.08562776446342468,0.03573312237858772,0.03222688287496567,0.49962738156318665,0.47303134202957153,0.026856765151023865,0.04351608082652092,0.1690966933965683,0.015159397386014462,0.4819324016571045,0.07860603928565979,0.4319111704826355,0.3958887457847595,0.014145324006676674,0.04740746691823006,0.49962738156318665,0.49962738156318665,0.05656358227133751,0.08163207769393921,0.49962738156318665,0.029875144362449646,0.021842239424586296,0.03206538408994675,0.4969278872013092,0.4283953309059143,0.19623249769210815,0.05095379054546356,0.12107347697019577,0.39094656705856323,0.21936452388763428,0.43535497784614563,0.023335730656981468,0.49962738156318665,0.0345064178109169,0.05482857674360275,0.05405716970562935,0.08484172821044922,0.029530726373195648,0.06639930605888367,0.27402904629707336,0.4835219085216522,0.08113252371549606,0.14525175094604492,0.09026867896318436,0.4523186683654785,0.018268678337335587,0.08433493226766586,0.06849179416894913,0.49962738156318665,0.49962738156318665,0.20839546620845795,0.15449176728725433,0.49723270535469055,0.25708243250846863,0.19246084988117218,0.4148552119731903,0.020103180781006813,0.4907919466495514,0.16382929682731628,0.3240092992782593
Training_37,0.017440620809793472,0.02291828580200672,0.33402255177497864,0.017834791913628578,0.01275497768074274,0.3357514441013336,0.050770748406648636,0.08788885921239853,0.017094817012548447,0.010253478772938251,0.01888841576874256,0.03352230787277222,0.04784819111227989,0.010649862699210644,0.3820217549800873,0.00511195370927453,0.02459380216896534,0.01636737398803234,0.015455251559615135,0.4521925747394562,0.036279551684856415,0.015151661820709705,0.014000005088746548,0.49962738156318665,0.38702166080474854,0.011236303485929966,0.01818256638944149,0.07206786423921585,0.0062917619943618774,0.41280797123908997,0.033158253878355026,0.3407251834869385,0.19915220141410828,0.006021218374371529,0.02056407555937767,0.49962738156318665,0.49962738156318665,0.02356521226465702,0.03446553647518158,0.3829166293144226,0.012743165716528893,0.009417504072189331,0.013723435811698437,0.4120695888996124,0.33567172288894653,0.08239753544330597,0.021499231457710266,0.050452377647161484,0.18931987881660461,0.09684794396162033,0.2420467883348465,0.009924032725393772,0.4889138638973236,0.014557069167494774,0.02329171821475029,0.023683566600084305,0.03615141287446022,0.012440763413906097,0.027774851769208908,0.12311868369579315,0.3782435953617096,0.03513730317354202,0.061114419251680374,0.03879793360829353,0.23911327123641968,0.007596269249916077,0.03636539354920387,0.02953079342842102,0.4710350036621094,0.49962738156318665,0.09103107452392578,0.06593751907348633,0.40629398822784424,0.11603540927171707,0.08072193711996078,0.23944921791553497,0.00849224254488945,0.33090513944625854,0.07102371007204056,0.16012710332870483
Training_38,0.296125203371048,0.3063797950744629,0.19060397148132324,0.26014089584350586,0.22970815002918243,0.3042283356189728,0.4733007848262787,0.4180131256580353,0.2506365478038788,0.19268201291561127,0.32558849453926086,0.42413705587387085,0.46268752217292786,0.18793176114559174,0.24059222638607025,0.11497239023447037,0.42179039120674133,0.24549880623817444,0.2564184069633484,0.191400945186615,0.40622079372406006,0.2452758252620697,0.22692446410655975,0.04530622065067291,0.17154031991958618,0.1899689882993698,0.2647176682949066,0.3593500852584839,0.14375647902488708,0.1276053935289383,0.40471151471138,0.23170922696590424,0.23278741538524628,0.12880566716194153,0.3052264153957367,0.10504810512065887,0.09976492077112198,0.43772566318511963,0.41879332065582275,0.2035294771194458,0.21269352734088898,0.16329942643642426,0.22475877404212952,0.1812579184770584,0.23255106806755066,0.4179150462150574,0.31051039695739746,0.39330118894577026,0.3193880319595337,0.4183092415332794,0.2293533980846405,0.1793774664402008,0.11128835380077362,0.2228953093290329,0.3160398602485657,0.3593399226665497,0.4886419475078583,0.2203531265258789,0.3581874370574951,0.36476343870162964,0.19027937948703766,0.4751204550266266,0.4505249559879303,0.47683200240135193,0.24714040756225586,0.17215996980667114,0.4244160056114197,0.4108293950557709,0.11588303744792938,0.06288871169090271,0.38073617219924927,0.43249306082725525,0.28541624546051025,0.3200022578239441,0.4258047044277191,0.278181791305542,0.15420277416706085,0.28191202878952026,0.43894317746162415,0.3713057041168213
Training_39,0.48757901787757874,0.49103647470474243,0.1274736225605011,0.47858405113220215,0.4329005181789398,0.20053870975971222,0.3671886920928955,0.3073231279850006,0.46588826179504395,0.3648514151573181,0.4896760880947113,0.4680323898792267,0.35407379269599915,0.3706616461277008,0.15344694256782532,0.23301897943019867,0.45528510212898254,0.45831984281539917,0.46145543456077576,0.1261136531829834,0.41465458273887634,0.46046268939971924,0.43865177035331726,0.029806120321154594,0.10885941237211227,0.3749850392341614,0.477334201335907,0.2783571481704712,0.2752707302570343,0.08282358199357986,0.3883834779262543,0.1535300314426422,0.17472447454929352,0.25944453477859497,0.45833322405815125,0.06880457699298859,0.07002167403697968,0.4688867926597595,0.4353591799736023,0.1392449587583542,0.41957947611808777,0.32687801122665405,0.43642550706863403,0.11774058640003204,0.15475131571292877,0.30872687697410583,0.49962738156318665,0.30920958518981934,0.22028611600399017,0.33383995294570923,0.16622410714626312,0.36217713356018066,0.07090543955564499,0.43397533893585205,0.48190826177597046,0.4555472731590271,0.40370115637779236,0.4286353588104248,0.4131090044975281,0.2716490626335144,0.12168596684932709,0.41178447008132935,0.3851948380470276,0.3679874837398529,0.1883409023284912,0.3137504458427429,0.3914564549922943,0.44363728165626526,0.0800977572798729,0.043045803904533386,0.31078803539276123,0.3630824685096741,0.18222670257091522,0.24517317116260529,0.316428542137146,0.19275173544883728,0.3081095814704895,0.2135149985551834,0.37523460388183594,0.2686765789985657
Training_40,0.02884405478835106,0.038913749158382416,0.4625236988067627,0.03018765337765217,0.020793316885828972,0.43072274327278137,0.08632778376340866,0.15375733375549316,0.028480904176831245,0.016742072999477386,0.03137866035103798,0.0578068308532238,0.08020509034395218,0.01738489232957363,0.4715457260608673,0.008294249884784222,0.04195163771510124,0.027069447562098503,0.025461746379733086,0.49962738156318665,0.061514850705862045,0.025188248604536057,0.02295224368572235,0.49962738156318665,0.46401187777519226,0.01872418448328972,0.030726425349712372,0.12752437591552734,0.010319821536540985,0.47468218207359314,0.056200411170721054,0.4167438745498657,0.3163032531738281,0.009763994254171848,0.03356586769223213,0.49962738156318665,0.49962738156318665,0.04037099704146385,0.058362167328596115,0.4950130581855774,0.0210738368332386,0.015385301783680916,0.0226345956325531,0.48788323998451233,0.41192853450775146,0.14626583456993103,0.03609304130077362,0.09002841264009476,0.3124938905239105,0.16558924317359924,0.3728772699832916,0.016251567751169205,0.49962738156318665,0.024121413007378578,0.03891046717762947,0.03865116834640503,0.061089593917131424,0.02082935720682144,0.04725957661867142,0.21328105032444,0.46258169412612915,0.059004057198762894,0.1071738749742508,0.06516879796981812,0.3684609830379486,0.012493805028498173,0.06053200736641884,0.04896067455410957,0.49962738156318665,0.49962738156318665,0.15681195259094238,0.1142200231552124,0.4925428628921509,0.19627615809440613,0.1432834416627884,0.37995201349258423,0.013986269012093544,0.46841949224472046,0.1215827539563179,0.26789623498916626
Training_41,0.44675663113594055,0.4735737144947052,0.14078839123249054,0.42614468932151794,0.37746429443359375,0.22835205495357513,0.3973079025745392,0.3341752886772156,0.41503003239631653,0.3135892152786255,0.4662569463253021,0.4901968240737915,0.38356781005859375,0.31884875893592834,0.1731981337070465,0.20013847947120667,0.4859437644481659,0.40582895278930664,0.40953293442726135,0.13940495252609253,0.43631309270858765,0.4124453067779541,0.38265103101730347,0.034329868853092194,0.12595981359481812,0.3219544589519501,0.42993974685668945,0.2995831370353699,0.23637478053569794,0.0951978787779808,0.4081437289714813,0.174458846449852,0.18937960267066956,0.22412097454071045,0.46630075573921204,0.07806918770074844,0.07713610678911209,0.4898357689380646,0.45965608954429626,0.15365518629550934,0.3637596666812897,0.2791224718093872,0.3804636299610138,0.13456624746322632,0.17581205070018768,0.33523139357566833,0.4765249490737915,0.3318236768245697,0.24248069524765015,0.355255663394928,0.18391075730323792,0.3102683126926422,0.08166248351335526,0.376738041639328,0.48453235626220703,0.47857236862182617,0.43435943126678467,0.3722323179244995,0.4330834746360779,0.29336073994636536,0.1404847800731659,0.4404866397380829,0.4067300260066986,0.39826640486717224,0.20368057489395142,0.2670198976993561,0.41273096203804016,0.46946924924850464,0.0879824236035347,0.04847326874732971,0.33061107993125916,0.38760852813720703,0.2081252634525299,0.2629622519016266,0.3431530296802521,0.21199151873588562,0.2652171850204468,0.2293529510498047,0.3966556191444397,0.30241161584854126
Training_42,0.44944071769714355,0.44255122542381287,0.10135523974895477,0.4858093559741974,0.49962738156318665,0.13870546221733093,0.268949419260025,0.2220277488231659,0.481044739484787,0.49962738156318665,0.4346156120300293,0.4126385748386383,0.29584014415740967,0.49962738156318665,0.11023609340190887,0.4456675052642822,0.3744880259037018,0.47962912917137146,0.47933611273765564,0.09710513055324554,0.3568875193595886,0.418273001909256,0.485689252614975,0.022520791739225388,0.07640231400728226,0.5014601945877075,0.47794654965400696,0.23121929168701172,0.478525310754776,0.0589730367064476,0.32964980602264404,0.11180023849010468,0.14266708493232727,0.45762962102890015,0.4012906849384308,0.05324478819966316,0.05580063536763191,0.37366628646850586,0.37556904554367065,0.110456183552742,0.46003663539886475,0.49962738156318665,0.4510602355003357,0.08671203255653381,0.11783476918935776,0.22571063041687012,0.47199028730392456,0.25831541419029236,0.17062273621559143,0.28288495540618896,0.13441476225852966,0.5002353191375732,0.0507829412817955,0.4950718879699707,0.43337932229042053,0.39433255791664124,0.3176198899745941,0.4641682803630829,0.3549703359603882,0.2220630794763565,0.08847039937973022,0.34841060638427734,0.3287999629974365,0.2916499376296997,0.1541743129491806,0.49962738156318665,0.33370441198349,0.3828487992286682,0.06298500299453735,0.03328241780400276,0.26042965054512024,0.30802279710769653,0.1252366602420807,0.20283539593219757,0.22860895097255707,0.14879880845546722,0.4995054006576538,0.17615488171577454,0.31984037160873413,0.20226417481899261
Training_43,0.49684712290763855,0.4931178390979767,0.12678714096546173,0.4967869818210602,0.46138817071914673,0.20529921352863312,0.3577479422092438,0.2987430989742279,0.49420034885406494,0.4088824689388275,0.49473628401756287,0.47190624475479126,0.34923383593559265,0.4145180284976959,0.15454180538654327,0.2703058421611786,0.44552525877952576,0.4877086877822876,0.48410868644714355,0.12424177676439285,0.4140377938747406,0.4689270555973053,0.47692179679870605,0.03119044564664364,0.11176417768001556,0.4196387231349945,0.49873536825180054,0.27600836753845215,0.31427302956581116,0.08618277311325073,0.38560378551483154,0.15925894677639008,0.17446747422218323,0.299049973487854,0.4605349898338318,0.06990073621273041,0.07076682150363922,0.4616687595844269,0.43473291397094727,0.13731326162815094,0.4581347107887268,0.36709660291671753,0.4698812663555145,0.12232702225446701,0.16051720082759857,0.2999337613582611,0.49962738156318665,0.30520349740982056,0.2162790149450302,0.333128958940506,0.16614007949829102,0.40327876806259155,0.07379527390003204,0.47148603200912476,0.486741840839386,0.45686638355255127,0.39371824264526367,0.4658752679824829,0.4135127067565918,0.2686830461025238,0.12486698478460312,0.40665292739868164,0.38434848189353943,0.3573847711086273,0.1880386620759964,0.3541967570781708,0.3875066637992859,0.44434183835983276,0.08041423559188843,0.04435696825385094,0.3090835213661194,0.36322131752967834,0.18154224753379822,0.24456669390201569,0.30751365423202515,0.1913047879934311,0.3520653545856476,0.21335330605506897,0.3746454119682312,0.2748148739337921
Training_44,0.045130640268325806,0.05878806859254837,0.481889009475708,0.04665420949459076,0.033675409853458405,0.4585932195186615,0.13009080290794373,0.21209661662578583,0.04388447478413582,0.02755619026720524,0.04872922971844673,0.08426693826913834,0.1173534169793129,0.02836054377257824,0.49540573358535767,0.014872658997774124,0.0658726692199707,0.042322032153606415,0.04018186032772064,0.49962738156318665,0.09084221720695496,0.038097672164440155,0.0363331064581871,0.49962738156318665,0.4771791994571686,0.02935774251818657,0.04730509594082832,0.1758262813091278,0.01839143969118595,0.4668329954147339,0.08343195170164108,0.4317723512649536,0.4050111770629883,0.017040347680449486,0.05127996951341629,0.49962738156318665,0.49962738156318665,0.06475666910409927,0.0865502655506134,0.49962738156318665,0.03302471712231636,0.02475675381720066,0.03533628210425377,0.49254634976387024,0.42561057209968567,0.205696702003479,0.054457128047943115,0.12641188502311707,0.402285099029541,0.22600111365318298,0.43457290530204773,0.02641255408525467,0.49962738156318665,0.03758842870593071,0.0582851842045784,0.05983319506049156,0.09535688906908035,0.03273823484778404,0.07048667222261429,0.28245729207992554,0.489502489566803,0.08638912439346313,0.1501079946756363,0.10093901306390762,0.4618978500366211,0.02214870974421501,0.08947839587926865,0.07297531515359879,0.49962738156318665,0.49962738156318665,0.21483515202999115,0.15947265923023224,0.4971001148223877,0.26433688402175903,0.20282161235809326,0.4158364236354828,0.022287936881184578,0.4895404279232025,0.16918613016605377,0.32833704352378845
Training_45,0.043120793998241425,0.060627926141023636,0.495808869600296,0.047273147851228714,0.03159955143928528,0.4515590965747833,0.12393607199192047,0.21955890953540802,0.04446052387356758,0.024660542607307434,0.04714297130703926,0.09369948506355286,0.12571032345294952,0.026449181139469147,0.4962570369243622,0.010384653694927692,0.0625520795583725,0.04200397804379463,0.03926269710063934,0.49962738156318665,0.09686396270990372,0.039830878376960754,0.03539694473147392,0.49962738156318665,0.49027320742607117,0.02850457839667797,0.04790757596492767,0.19398801028728485,0.013135875575244427,0.49962738156318665,0.09059138596057892,0.4556237757205963,0.4382374584674835,0.01312493346631527,0.05307646468281746,0.49962738156318665,0.49962738156318665,0.058237988501787186,0.09373214840888977,0.49962738156318665,0.032713282853364944,0.02295629493892193,0.035029273480176926,0.49962738156318665,0.4516027271747589,0.2100449651479721,0.05694480240345001,0.13939335942268372,0.42142143845558167,0.2506653368473053,0.45450422167778015,0.024999922141432762,0.49962738156318665,0.03765668720006943,0.06059154123067856,0.05987129360437393,0.09384424239397049,0.03216777741909027,0.07520369440317154,0.30433887243270874,0.4951353073120117,0.09275536984205246,0.16825686395168304,0.0992092564702034,0.48824864625930786,0.016438143327832222,0.0970083698630333,0.07726817578077316,0.49962738156318665,0.49962738156318665,0.23860958218574524,0.178802028298378,0.4990745186805725,0.292091429233551,0.20514634251594543,0.4326685070991516,0.021104322746396065,0.49675121903419495,0.18912570178508759,0.3284147083759308
Training_46,0.44944071769714355,0.44255122542381287,0.10135523974895477,0.4858093559741974,0.49962738156318665,0.13870546221733093,0.268949419260025,0.2220277488231659,0.481044739484787,0.49962738156318665,0.4346156120300293,0.4126385748386383,0.29584014415740967,0.49962738156318665,0.11023609340190887,0.4456675052642822,0.3744880259037018,0.47962912917137146,0.47933611273765564,0.09710513055324554,0.3568875193595886,0.418273001909256,0.485689252614975,0.022520791739225388,0.07640231400728226,0.5014601945877075,0.47794654965400696,0.23121929168701172,0.478525310754776,0.0589730367064476,0.32964980602264404,0.11180023849010468,0.14266708493232727,0.45762962102890015,0.4012906849384308,0.05324478819966316,0.05580063536763191,0.37366628646850586,0.37556904554367065,0.110456183552742,0.46003663539886475,0.49962738156318665,0.4510602355003357,0.08671203255653381,0.11783476918935776,0.22571063041687012,0.47199028730392456,0.25831541419029236,0.17062273621559143,0.28288495540618896,0.13441476225852966,0.5002353191375732,0.0507829412817955,0.4950718879699707,0.43337932229042053,0.39433255791664124,0.3176198899745941,0.4641682803630829,0.3549703359603882,0.2220630794763565,0.08847039937973022,0.34841060638427734,0.3287999629974365,0.2916499376296997,0.1541743129491806,0.49962738156318665,0.33370441198349,0.3828487992286682,0.06298500299453735,0.03328241780400276,0.26042965054512024,0.30802279710769653,0.1252366602420807,0.20283539593219757,0.22860895097255707,0.14879880845546722,0.4995054006576538,0.17615488171577454,0.31984037160873413,0.20226417481899261
